day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
24.0,18370.954327664207,4819.831471776064,604.762944671289,586.560989205631,421.5614961579902,1196.3287705248079,1469.6359032672858,201.4944937163064,6.516395335946687,6.20523543328926,4.344746862647803,11.80322538452347,697.1226580536755,95.41271784248717,1.6925547154705698,1.6085414224936605,1.122980692298768,3.0405472735744348,25999.99999999999,1699.9999999999995,800.0000000000002,20537.712888985167,5116.738683334857,612.9718947227062,594.3747660614139,427.02922371293675,1211.1725431829059,28499.99999999999
25.0,18003.71592934172,4759.865954391478,689.4003177324429,677.4448103728276,479.53584420009776,1390.0371439614264,1465.3147035519514,201.08255034805347,7.532572238633984,7.245130855465234,4.980955052096377,13.844087953799274,695.9867965993902,95.31552479368192,1.9594447087693483,1.8803351406935702,1.288552649709431,3.569346107755703,25999.999999999993,1699.9999999999998,800.0000000000001,20165.017429493062,5056.264029533214,698.8923346798462,686.5702763689865,485.8053519019036,1407.4505780229815,28499.999999999993
26.0,17588.88106284315,4691.566536011612,782.788957800002,780.7830770601472,543.6738231809353,1612.3065431041468,1460.337745873346,200.60763363352837,8.691640883911859,8.455634172435282,5.696446275683359,16.21089916109494,694.6759255615297,95.20328261058754,2.2648985003451534,2.19749578386947,1.475079347465386,4.183318196202975,25999.999999999993,1699.9999999999998,800.0000000000001,19743.894734278023,4987.377452255728,793.745497184259,791.436207016452,550.845348804084,1632.7007604614446,28499.999999999993
27.0,17122.936326248364,4614.11801471767,884.668956834689,897.5193146662021,614.0964305901592,1866.660956942908,1454.6210176452612,200.06151609075224,10.00660472656531,9.860888302397264,6.49744015421505,18.952533080808763,693.1666956581632,95.0739577120838,2.612817229341072,2.566731163782668,1.6843231655183364,4.895475071111069,25999.999999999993,1700.0,800.0000000000002,19270.72403955179,4909.253488520506,897.2883787905954,909.9469341323821,622.2781939098926,1890.5089650948278,28499.999999999993
28.0,16603.084463989824,4526.757505031559,994.2768037537454,1028.3203919795094,690.7662013996452,2156.7946338457114,1448.0764947192206,199.43551519648364,11.488501040163753,11.486133637346088,7.389640470633644,22.123714936152066,691.4342735983512,94.92537738497874,3.0067388098691157,2.995181619599825,1.9179539422039444,5.720474644997374,25999.999999999996,1699.9999999999998,800.0000000000002,18742.595232307398,4821.118397613021,1008.7720436037783,1042.8017072364553,700.0737958124827,2184.638823426861,28499.999999999996
29.0,16027.635171355076,4428.832406689514,1110.201586096058,1173.4041521106642,773.4528773017885,2486.4738064468947,1440.6149405242406,198.72074407890122,13.144798703885506,13.356488494908922,8.377995363229118,25.785032834834443,689.4529763632687,94.75528116541115,3.4494439951954647,3.4901397893553274,2.177494530284143,6.674664156485496,25999.999999999993,1699.9999999999998,800.0000000000002,18157.703088242582,4722.308431933827,1126.795828795139,1190.2507803949284,784.0083671953017,2518.9335034382148,28499.999999999993
30.0,15396.447559669874,4319.872363003441,1230.2504751109645,1332.3296310354697,861.7046338282605,2859.395337351984,1432.1499868591604,197.90848482929454,14.977358517206119,15.495089320115564,9.466471722768588,30.002608751454588,687.1972403211447,94.56140080874712,3.9424402857953855,4.058604955328265,2.464270354757623,7.7760432742272485,25999.999999999993,1699.9999999999998,800.0000000000006,17515.79478685018,4612.342248641482,1249.170273913966,1351.8833253109135,873.6353759057868,2897.1739893776657,28499.999999999993
31.0,14711.385771182888,4199.672363958761,1351.3527102460002,1503.762781240663,954.8292946540504,3278.997078717631,1422.6036429720116,196.99070116948874,16.980013942465323,17.92048189120783,10.657867002089668,34.84729302273655,684.6429780614794,94.3415737872359,4.485330021862541,4.706637768461713,2.7793686088402922,9.044111752120347,25999.999999999993,1699.9999999999998,800.0000000000002,16818.63239221638,4491.004638915485,1372.8180542103282,1526.3899009003323,968.2665302649804,3322.8884834924884,28499.999999999993
32.0,13976.725814591697,4068.3805069244163,1469.539693994369,1685.2453909376645,1051.8894972136736,3748.219096338173,1411.913222236672,195.96069350667284,19.135937117397404,20.643236181670435,11.953677212008314,40.39323374557877,681.7693420061918,94.09389258381424,5.075094242176768,5.438498568210419,3.123611487984409,10.499561111622702,25999.99999999999,1700.0,800.0000000000002,16070.40837883456,4358.435093014904,1493.7507253539432,1711.3271256875455,1066.9667859136664,3799.111891195375,28499.99999999999
33.0,13199.429561141791,3926.5794521015378,1580.0441955028482,1873.009418515231,1151.7146498871664,4269.22272285142,1400.039402060336,194.8138744576373,21.415125560893184,23.66188628020698,13.354028548825017,46.71568309210143,678.560849313125,93.81688674772016,5.705366841454547,6.255582200727034,3.497544748812677,12.163770148160896,25999.999999999993,1699.9999999999998,800.0000000000002,15278.029812515253,4215.210213306895,1607.164687905196,1902.926886996165,1168.5662231848041,4328.102176091683,28499.999999999993
