day,R0,R_eff
111.0,1.088871317485734,0.845490834499003
112.0,1.088871317485734,0.8415716600113843
113.0,1.088871317485734,0.8376785438360316
114.0,1.088871317485734,0.8338119683250123
115.0,1.088871317485734,0.829972345881502
116.0,1.088871317485734,0.8261600058479207
117.0,1.088871317485734,0.8223752690927087
118.0,1.088871317485734,0.8186183754159505
119.0,1.088871317485734,0.8148895258510536
120.0,1.088871317485734,0.8111889088359585
121.0,1.088871317485734,0.8075166435257035
122.0,1.088871317485734,0.8038728377497507
123.0,1.088871317485734,0.8002575843909416
124.0,1.088871317485734,0.7966709280010683
125.0,1.088871317485734,0.7931129162185695
126.0,1.088871317485734,0.789583585156865
127.0,1.088871317485734,0.7860829422381423
128.0,1.088871317485734,0.7826110063596171
129.0,1.088871317485734,0.7791677919899365
130.0,1.088871317485734,0.7757532999779215
131.0,1.088871317485734,0.7723675483759475
132.0,1.088871317485734,0.7690105589105722
133.0,1.088871317485734,0.7656823503703067
134.0,1.088871317485734,0.7623829627381407
135.0,1.088871317485734,0.7591124470675443
136.0,1.088871317485734,0.7558708587104235
137.0,1.088871317485734,0.7526582766151173
138.0,1.088871317485734,0.7494747965854821
139.0,1.088871317485734,0.7463205234452651
140.0,1.088871317485734,0.7431955864664502
141.0,1.088871317485734,0.7401001355618773
142.0,1.088871317485734,0.7370343326166334
143.0,1.088871317485734,0.7339983633956254
144.0,1.088871317485734,0.7309924360337845
145.0,1.088871317485734,0.7280167723539577
146.0,1.088871317485734,0.7250716162976397
147.0,1.088871317485734,0.7221572340783458
148.0,1.088871317485734,0.7192739063314633
149.0,1.088871317485734,0.7164219331764479
150.0,1.088871317485734,0.7136016355546781
151.0,1.088871317485734,0.7108133485392057
152.0,1.088871317485734,0.7080574236363684
153.0,1.088871317485734,0.7053342307666999
154.0,1.088871317485734,0.702644152756503
155.0,1.088871317485734,0.6999875856909724
156.0,1.088871317485734,0.6973649410693193
157.0,1.088871317485734,0.6947766413138525
158.0,1.088871317485734,0.6922231189726601
159.0,1.088871317485734,0.6897048187194313
160.0,1.088871317485734,0.687222193643055
161.0,1.088871317485734,0.6847757039477584
162.0,1.088871317485734,0.6823658186168506
163.0,1.088871317485734,0.6799930122512395
164.0,1.088871317485734,0.6776577637249717
165.0,1.088871317485734,0.6753605574406719
166.0,1.088871317485734,0.6731018805361618
167.0,1.088871317485734,0.670882221785266
168.0,1.088871317485734,0.6687020724230791
169.0,1.088871317485734,0.6665619236157913
170.0,1.088871317485734,0.6644622657623873
171.0,1.088871317485734,0.6624035888781421
172.0,1.088871317485734,0.6603863803087733
173.0,1.088871317485734,0.6584111244721111
174.0,1.088871317485734,0.6564783027933789
175.0,1.088871317485734,0.6545883917238902
176.0,1.088871317485734,0.6527418628501124
177.0,1.088871317485734,0.6509391823981061
178.0,1.088871317485734,0.6491808096756004
179.0,1.088871317485734,0.647467197371453
180.0,1.088871317485734,0.6457987906872893
181.0,1.088871317485734,0.6441760263628417
182.0,1.088871317485734,0.6425993328756715
183.0,1.088871317485734,0.6410691293988582
184.0,1.088871317485734,0.6395858254121247
