day,new_s_dorm,new_s_class,new_s_canteen,new_s_club,new_s,new_t_dorm,new_t_class,new_t_canteen,new_t_club,new_t,new_l_dorm,new_l_class,new_l_canteen,new_l_club,new_l,new_total,new_dorm,new_class,new_canteen,new_club
57.0,42.264148299435675,15.175193422923636,6.046455354592839,4.644536093427739,68.13033317037988,0.6155176816180282,1.907399255513773,0.6135603481401464,0.36185307998638494,3.4983303652583326,0.5686502922057111,0.19529258309958905,0.30122276900733813,0.10451659924890432,1.1696822435615426,72.79834577919975,43.448316273259415,17.277885261536998,6.961238471740323,5.110905772663028
58.0,34.35485019591996,12.393816255568364,4.94512313433775,3.7925897083057576,55.48637929413182,0.510771547444039,1.5795588466280583,0.5115830029176655,0.3010305142052904,2.9029439111950532,0.47518906800599003,0.1629158226985992,0.2522523467921549,0.08734476364821168,0.9777020011449558,59.36702520647183,35.340810811369984,14.136290924895022,5.708958484047571,4.18096498615926
59.0,27.848659037259583,10.091993257991328,4.032145214409478,3.0877410222361683,45.060538531896555,0.42165511789915366,1.3014035557076336,0.4242209478763139,0.2490925282716033,2.3963721497547046,0.3948830461818564,0.13515383342210194,0.2100302086931872,0.07258327033682155,0.8126503586339671,48.269561040285225,28.665197201340593,11.528550647121063,4.666396370978978,3.4094168208445934
60.0,22.522288825276856,8.1965957035722,3.27913044001579,2.5074988767147124,36.50551384557956,0.3465345924280995,1.0675476280126495,0.3501036895148587,0.20516142921632982,1.9693473391719374,0.326562925433175,0.11158379237708675,0.1739982004233073,0.060020939051512665,0.6721658572850817,39.14702704203658,23.195386343138132,9.375727123961935,3.803232329953956,2.772681244982555
61.0,18.179638686087756,6.642655062961308,2.660782219865452,2.031898816129073,29.514974785043588,0.28371172269434736,0.8724623862643376,0.28774814150336325,0.16830566419825455,1.6122279146603027,0.2689348388722928,0.0917425987710072,0.14352007322839555,0.04942246778280855,0.5536199786545042,31.680822678358393,18.7322852476544,7.606860047996652,3.0920504345972106,2.249626948110136
62.0,14.651176850057492,5.373392436237626,2.1549310653307545,1.6435062629592498,23.823006614585122,0.23152511438854276,0.7107883361964298,0.23566232382592722,0.13760044611856898,1.3155762205294688,0.22067912306793233,0.0751612199273561,0.11793468195136696,0.0405468497554974,0.4543218747021528,25.592904709816743,15.103381087513966,6.159341992361412,2.508528071108049,1.8216535588333163
63.0,11.792370432970355,4.33990462044443,1.7424317084272467,1.3273151110900279,19.202021872932058,0.1884183699955421,0.5775407600466987,0.19241872922992462,0.11216971385341996,1.0705475731255853,0.1805211145797694,0.06138905465354125,0.09659498547583456,0.03316064067698705,0.37166579538613226,20.644235241443774,12.161309917545667,4.97883443514467,2.0314454231330057,1.4726454656204349
64.0,9.481464269745512,3.500597850347496,1.40695905553731,1.0705698350479025,15.45959101067822,0.1529797785863204,0.46822530144642965,0.15670050446081074,0.09121169724342669,0.8691172817369874,0.14727662607816486,0.05000935219514414,0.07889386837940236,0.027046538292200068,0.3032263849449114,16.631934677360118,9.781720674409998,4.01883250398907,1.642553428377523,1.1888280705835292
65.0,7.616916628384779,2.8204693786449258,1.1347415644526913,0.8625418569167171,12.434669428399113,0.12396008088417457,0.37888516684278917,0.12732587223046682,0.07401158308859468,0.7041827030460251,0.11987698803911499,0.04064747415570991,0.06427911076745164,0.022008161737261177,0.2468117346995377,13.385663866144675,7.860753697308068,3.240002019643425,1.3263465474506098,0.958561601742573
66.0,6.114744174435923,2.2703233824655715,0.9142658054327987,0.6942866167204681,9.993619979054762,0.10027479345351276,0.3061009205842775,0.1032566036491385,0.059944892734766136,0.5695772104216948,0.09737897985357666,0.03297391058584937,0.052260176347611466,0.01787200889130942,0.2004850756783469,10.763682265154804,6.312397947743013,2.6093982136356986,1.0697825854295486,0.7721035183465437
67.0,4.905951084187797,1.8259839519702856,0.7359769608214856,0.5584004710191529,8.026312467998721,0.08099650282740165,0.24696012885158894,0.08359560063549033,0.04847465381556397,0.4600268861300449,0.07896433022148083,0.02670371408057973,0.04240922758094065,0.014487456872896131,0.16256472875589734,8.648904082884664,5.065911917236679,2.0996477949024546,0.8619817890379166,0.6213625817076129
68.0,3.9341581217945194,1.4675497521441185,0.5919931367999328,0.44879094893784993,6.4424919596764205,0.06534144245366837,0.19901039428120876,0.06757779649571437,0.03914488037178917,0.37107451360238064,0.0639327069554194,0.02159373128325353,0.03435843316993692,0.011725533888921915,0.13161040529753176,6.945176878576333,4.063432271203607,1.6881538777085807,0.6939293664655841,0.49966136319856097
69.0,3.1534972744368117,1.1787182584431806,0.47584489798503526,0.36046878098915996,5.168529211854187,0.052653515736600445,0.16020557448137046,0.05455757584010394,0.03157224273606609,0.2989889087941409,0.05169119722356474,0.017438678717387593,0.027795178298791596,0.009477022024095592,0.1064020762638395,5.573920196912168,3.2578419873969766,1.3563625116419387,0.5581976521239308,0.40151804574932165
70.0,2.5267714224650484,0.9461842895044738,0.38224230956926525,0.28936303027001914,4.1445610518088065,0.042387514610869224,0.12885048221292356,0.04399458520244316,0.02543700106803321,0.24066958309426917,0.04174205390306833,0.014066676447168882,0.02245615570098258,0.0076502244135433425,0.08591511046476313,4.471145745367839,2.610900990978986,1.0891014481645662,0.448693050472691,0.3224502557515957
71.0,2.0238892223925204,0.7591208177582067,0.3068730460835476,0.23216167468856003,3.322044760922835,0.03409302414513115,0.10354853808971891,0.03543955791160146,0.020474126042062286,0.19355524618851377,0.033670253746974445,0.011334768552808676,0.018121194248722352,0.006168686452967776,0.06929490300147326,3.5848949101128222,2.091652500284626,0.8740041244007343,0.3604337982438714,0.25880448718359006
72.0,1.6205566481171993,0.6087392594537165,0.24623081115149525,0.18617670682456677,2.6617034255469774,0.02739974249112698,0.08315447641150867,0.028521019876136963,0.016465082158367776,0.15554032093714037,0.027131707931560674,0.009124713450569305,0.014607306974311412,0.004969029806319285,0.05583275816276067,2.8730765046468782,1.675088098539887,0.7010184493157945,0.2893591380019436,0.20761081878925383
73.0,1.2971922180045488,0.48792049690465406,0.19747087868615462,0.14923101546368023,2.1318146090590373,0.022004447094355974,0.06673268026208526,0.022933225608154893,0.01323044885124649,0.12490080181584262,0.02184247840549471,0.00733915923785841,0.011763176364915274,0.003998967309933306,0.044943781318201696,2.3016591921930813,1.3410391435043993,0.5619923364045978,0.2321672806592248,0.16646043162486002
74.0,1.038032244289959,0.3909072581894086,0.15828929732901678,0.11956413396386817,1.7067929337722527,0.017659645505417095,0.05352112943421391,0.01842547326124987,0.010623437778260067,0.10022968597914093,0.017569167681405793,0.0058982536066868214,0.009464192915476437,0.003215531645320956,0.036147145848890005,1.8431697656002837,1.0732610574767818,0.4503266412303093,0.1861789635057431,0.1334031033874492
75.0,0.8303962836240515,0.31304911018983816,0.1268224811528594,0.09575414840440333,1.3660220233711524,0.014163838828914015,0.04290063541945742,0.014792809294937072,0.008524290428315585,0.08038157397162408,0.0141205159675875,0.004736693196834,0.0076080847167232886,0.0025835252502148104,0.0290488191313596,1.475452416474136,0.858680638420553,0.3606864388061296,0.14922337516451975,0.10686196408293372
76.0,0.664091719037471,0.25059390188611247,0.10156487984064208,0.07665385756256043,1.092904358326786,0.011353339928127667,0.034369108961550064,0.011868124970505588,0.006835541209231154,0.06442611506941448,0.011340225046372733,0.003801213972116013,0.0061111627080720895,0.0020741958802533546,0.02332679760681419,1.1806572710030145,0.6867852840119715,0.28876422481977854,0.11954416751921976,0.08556359465204495
77.0,0.5309306020266391,0.20051713789181771,0.08130145988947036,0.06133856183259073,0.8740877616405178,0.009095427463494704,0.027520118042398664,0.009515475723829988,0.005478032855014939,0.0516090540847383,0.009100867820017488,0.0030484692488459662,0.004905118237954883,0.0016641123051281308,0.018718567611946468,0.9444153833372025,0.5491268973101513,0.23108572518306233,0.09572205385125523,0.0684807069927338
78.0,0.4243386410400108,0.1603828687824595,0.06505253506157345,0.04906350831393565,0.6988375531979795,0.00728266032396463,0.02202514537454524,0.007624484376166893,0.00438759220626704,0.041319882280943805,0.007298767090996588,0.0024432514631747377,0.003934319329150398,0.0013342189080650033,0.015010556791386727,0.7551679922703101,0.438920068454972,0.18485126562017948,0.07661133876689073,0.05478531942826769
79.0,0.33903949612571993,0.12823061415519613,0.05202882832916546,0.0392293074895552,0.5585282460996367,0.005828184257982183,0.017618990241316773,0.006105685799966446,0.0035122752990394217,0.033065135598304825,0.005849721144636798,0.001957012620584405,0.003153546348182464,0.0010690467133401874,0.012029326826743856,0.6036227085246854,0.3507174015283389,0.1478066170170973,0.06128806047731437,0.04381062950193481
80.0,0.27079976939274963,0.10248346297922675,0.04159487941694777,0.031353831853013825,0.44623194364193797,0.004661867471229321,0.01408778440669601,0.004886668109579349,0.002810091227972104,0.026446411215476782,0.004685449212032158,0.001566637508502324,0.002526103628403585,0.0008560574520348215,0.009634247800972887,0.48231260265838766,0.28014708607601113,0.11813788489442507,0.049007651154930706,0.03501998053302075
