day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
56.0,0.5765019143538569,12.669715118877436,7.911596177738526e-13,2.1628816808233345e-12,3.196998023925253,25983.556784942823,133.69118409762044,165.6430500326659,1.1951982209415327e-11,3.2673487712483754e-11,0.2207191796761899,1400.4450466899934,241.97167024591928,208.55808544680673,2.7010657547897422e-11,7.380800996979513e-11,0.06472923029861172,349.4055150768749,25999.99999999998,1700.0000000000005,800.0000000000002,376.2393562578936,386.8708505983501,3.97537993750866e-11,1.0864437936310221e-10,3.4824464339000545,27733.407346709693,28499.99999999998
57.0,0.5765019143538337,12.66971511887712,4.4726468554739254e-13,1.1777708200878483e-12,2.7516838891821207,25984.002099077567,133.69118409761768,165.64305003266355,6.756830186868755e-12,1.7792118083388606e-11,0.1899749096563016,1400.4757909600385,241.97167024591178,208.55808544680266,1.5271460769960493e-11,4.019733096473476e-11,0.055713009166717245,349.4145312980637,25999.99999999998,1700.0000000000005,800.0000000000003,376.2393562578833,386.87085059834334,2.247555564237664e-11,5.916721986821122e-11,2.9973718080051395,27733.89242133567,28499.99999999998
58.0,0.576501914353821,12.669715118876947,2.397752374928099e-13,6.622338046709784e-13,2.3683946733207932,25984.385388293427,133.6911840976162,165.64305003266227,3.6223022328167155e-12,1.0004212843757504e-11,0.16351280969152154,1400.502253060017,241.9716702459077,208.55808544680048,8.187559622571025e-12,2.2605914599892903e-11,0.047952599018769505,349.42229170824265,25999.999999999978,1700.0000000000005,800.0000000000003,376.2393562578777,386.8708505983397,1.204963709288055e-11,3.327236124832138e-11,2.5798600820310846,27734.30993306169,28499.999999999978
59.0,0.5765019143538139,12.669715118876852,1.3879641001934095e-13,3.5436841486349576e-13,2.038498193549609,25984.7152847732,133.69118409761535,165.64305003266153,2.096816945886127e-12,5.353391137418118e-12,0.14073691810628694,1400.52502895161,241.9716702459054,208.55808544679923,4.739824135388791e-12,1.2097769286945216e-11,0.04127322510317682,349.42897108217574,25999.99999999998,1700.0000000000007,800.0000000000003,376.23935625787453,386.8708505983376,6.9754374912942595e-12,1.780552883922683e-11,2.2205083367590728,27734.669284806987,28499.99999999998
60.0,0.5765019143538102,12.669715118876798,7.248841839893438e-14,2.0274099613941972e-13,1.7545502927288317,25984.99923267402,133.6911840976149,165.64305003266117,1.0950959268075622e-12,3.0628038404592294e-12,0.12113329393393026,1400.5446325757864,241.97167024590416,208.55808544679857,2.4755661676765802e-12,6.92230430774951e-12,0.03552416647710452,349.4347201408111,25999.99999999998,1700.0000000000005,800.0000000000005,376.2393562578728,386.8708505983366,3.643150512883077e-12,1.0187849144348159e-11,1.9112077531398663,27734.97858539062,28499.99999999998
61.0,0.5765019143538079,12.66971511887677,4.3018023260120016e-14,1.062977082017618e-13,1.5101569429176886,25985.243626023836,133.69118409761464,165.64305003266094,6.498834710498102e-13,1.6058423167167508e-12,0.10426049661377708,1400.561505373109,241.97167024590345,208.5580854467982,1.4692061048305152e-12,3.629580723476631e-12,0.03057596403547047,349.4396683432582,25999.999999999985,1700.0000000000005,800.0000000000005,376.2393562578719,386.8708505983359,2.1621075991404452e-12,5.341720748395144e-12,1.6449934035669362,27735.2447997402,28499.999999999985
62.0,0.5765019143538068,12.669715118876754,2.19306126374372e-14,6.190871038814322e-14,1.2998031944716253,25985.453979772283,133.6911840976145,165.64305003266082,3.3131154279773216e-13,9.352624379505202e-13,0.08973777672033145,1400.5760280930035,241.97167024590308,208.558085446798,7.490250756626435e-13,2.1141201501558864e-12,0.02631695726374189,349.4439273500327,25999.999999999985,1700.0000000000005,800.0000000000005,376.23935625787135,386.87085059833555,1.1022672310978128e-12,3.11129129849455e-12,1.4158579284556987,27735.47393521532,28499.999999999985
63.0,0.5765019143538062,12.669715118876743,1.3290496134251776e-14,3.184610445242242e-14,1.1187518979714135,25985.63503106878,133.69118409761444,165.64305003266077,2.0078356534884746e-13,4.811038970757238e-13,0.07723808377516031,1400.5885277859495,241.97167024590289,208.5580854467979,4.5394920022197025e-13,1.0875475869146776e-12,0.022651233673955776,349.4475930736241,25999.99999999998,1700.0000000000005,800.0000000000003,376.2393562578711,386.87085059833544,6.680232617050695e-13,1.6004975884428239e-12,1.2186412154205295,27735.671151928353,28499.99999999998
64.0,0.5765019143538058,12.66971511887674,6.698556641461507e-15,1.873213979385616e-14,0.9629182150571098,25985.790864751696,133.69118409761438,165.64305003266074,1.0119724258479235e-13,2.8299055205214453e-13,0.0664794025361313,1400.599286467189,241.97167024590277,208.5580854467978,2.2879980202971844e-13,6.397537505507961e-13,0.019496088040546748,349.45074821925834,25999.999999999985,1700.0000000000005,800.0000000000003,376.23935625787095,386.8708505983353,3.366956012559723e-13,9.414764423967966e-13,1.048893705633788,27735.840899438143,28499.999999999985
65.0,0.5765019143538057,12.669715118876738,4.084501843322859e-15,9.550382992661326e-15,0.8287918293392392,25985.924991137417,133.69118409761438,165.6430500326607,6.170600055301554e-14,1.44279917877265e-13,0.05721938247692261,1400.6085464872483,241.97167024590271,208.55808544679778,1.3951746242630516e-13,3.261787729713633e-13,0.016780447414462208,349.45346385988495,25999.999999999985,1700.0000000000005,800.0000000000005,376.2393562578709,386.8708505983352,2.0530796482264356e-13,4.800090738412897e-13,0.902791659230624,27735.98700148455,28499.999999999985
