iso_year,iso_week,week_start,spec_processed,h3n2_positive,inf_all,inf_a,inf_b,h3n2_pct,inf_pct,ili_activity,ili_pct
2005,39,2005-09-26,337.0,6.0,38.0,29.0,9.0,0.0178,0.1128,1.0,2.02
2005,40,2005-10-03,261.0,0.0,13.0,13.0,0.0,0.0,0.0498,1.0,2.25
2005,41,2005-10-10,544.0,3.0,46.0,43.0,3.0,0.0055,0.0846,1.0,2.27
2005,42,2005-10-17,849.0,3.0,106.0,64.0,42.0,0.0035,0.1249,1.0,2.33
2005,43,2005-10-24,1086.0,5.0,124.0,113.0,11.0,0.0046,0.1142,1.0,2.05
2005,44,2005-10-31,964.0,6.0,166.0,147.0,19.0,0.0062,0.1722,1.0,2.23
2005,45,2005-11-07,1117.0,0.0,146.0,139.0,7.0,0.0,0.1307,1.0,2.93
2005,46,2005-11-14,1193.0,2.0,199.0,180.0,19.0,0.0017,0.1668,1.0,2.86
2005,47,2005-11-21,1198.0,2.0,207.0,189.0,18.0,0.0017,0.1728,1.0,2.75
2005,48,2005-11-28,1247.0,3.0,198.0,187.0,11.0,0.0024,0.1588,1.0,2.62
2005,49,2005-12-05,1136.0,1.0,166.0,155.0,11.0,0.0009,0.1461,1.0,3.26
2005,50,2005-12-12,1141.0,3.0,183.0,160.0,23.0,0.0026,0.1604,1.0,3.2
2005,51,2005-12-19,1195.0,15.0,217.0,185.0,32.0,0.0126,0.1816,1.0,3.22
2005,52,2005-12-26,1208.0,12.0,216.0,169.0,47.0,0.0099,0.1788,1.0,3.17
2006,1,2006-01-02,808.0,2.0,141.0,92.0,49.0,0.0025,0.1745,1.0,3.19
2006,2,2006-01-09,1107.0,12.0,243.0,170.0,73.0,0.0108,0.2195,1.0,3.3
2006,3,2006-01-16,980.0,11.0,170.0,118.0,52.0,0.0112,0.1735,1.0,3.14
2006,4,2006-01-23,673.0,8.0,82.0,59.0,23.0,0.0119,0.1218,1.0,3.37
2006,5,2006-01-30,212.0,1.0,19.0,15.0,4.0,0.0047,0.0896,1.0,3.39
2006,6,2006-02-06,591.0,3.0,55.0,37.0,18.0,0.0051,0.0931,1.0,3.01
2006,7,2006-02-13,814.0,7.0,89.0,45.0,44.0,0.0086,0.1093,1.0,3.11
2006,8,2006-02-20,1056.0,10.0,160.0,40.0,120.0,0.0095,0.1515,1.0,3.2
2006,9,2006-02-27,1156.0,10.0,180.0,43.0,137.0,0.0087,0.1557,1.0,3.13
2006,10,2006-03-06,1383.0,3.0,208.0,46.0,162.0,0.0022,0.1504,1.0,2.55
2006,11,2006-03-13,1219.0,9.0,220.0,20.0,200.0,0.0074,0.1805,1.0,2.77
2006,12,2006-03-20,1428.0,3.0,217.0,27.0,190.0,0.0021,0.152,1.0,2.3
2006,13,2006-03-27,1264.0,2.0,213.0,22.0,191.0,0.0016,0.1685,1.0,2.56
2006,39,2006-09-25,598.0,6.0,26.0,18.0,8.0,0.01,0.0435,1.0,1.8
2006,40,2006-10-02,204.0,1.0,7.0,5.0,2.0,0.0049,0.0343,1.0,2.03
2006,41,2006-10-09,603.0,4.0,26.0,12.0,14.0,0.0066,0.0431,1.0,2.3
2006,42,2006-10-16,737.0,1.0,8.0,8.0,0.0,0.0014,0.0109,1.0,2.21
2006,43,2006-10-23,744.0,1.0,11.0,6.0,5.0,0.0013,0.0148,1.0,2.17
2006,44,2006-10-30,779.0,1.0,22.0,11.0,11.0,0.0013,0.0282,1.0,2.3
2006,45,2006-11-06,794.0,1.0,5.0,4.0,1.0,0.0013,0.0063,1.0,2.83
2006,46,2006-11-13,865.0,0.0,10.0,6.0,4.0,0.0,0.0116,1.0,2.59
2006,47,2006-11-20,883.0,5.0,21.0,17.0,4.0,0.0057,0.0238,1.0,2.86
2006,48,2006-11-27,867.0,16.0,34.0,26.0,8.0,0.0185,0.0392,1.0,3.08
2006,49,2006-12-04,1027.0,43.0,82.0,65.0,17.0,0.0419,0.0798,1.0,3.9
2006,50,2006-12-11,1209.0,37.0,108.0,88.0,20.0,0.0306,0.0893,1.0,3.59
2006,51,2006-12-18,1323.0,85.0,166.0,136.0,30.0,0.0642,0.1255,1.0,4.24
2006,52,2006-12-25,1590.0,174.0,283.0,247.0,36.0,0.1094,0.178,1.0,4.96
2007,1,2007-01-01,820.0,120.0,208.0,180.0,28.0,0.1463,0.2537,1.0,5.4
2007,2,2007-01-08,1618.0,293.0,460.0,397.0,63.0,0.1811,0.2843,1.0,6.22
2007,3,2007-01-15,1808.0,334.0,473.0,434.0,39.0,0.1847,0.2616,1.0,6.1
2007,4,2007-01-22,1698.0,267.0,389.0,340.0,49.0,0.1572,0.2291,1.0,5.56
2007,5,2007-01-29,1311.0,203.0,259.0,232.0,27.0,0.1548,0.1976,1.0,5.53
2007,6,2007-02-05,1069.0,188.0,237.0,214.0,23.0,0.1759,0.2217,1.0,5.72
2007,7,2007-02-12,658.0,84.0,116.0,99.0,17.0,0.1277,0.1763,1.0,4.98
2007,8,2007-02-19,254.0,17.0,29.0,23.0,6.0,0.0669,0.1142,1.0,3.88
2007,9,2007-02-26,698.0,57.0,73.0,62.0,11.0,0.0817,0.1046,1.0,4.13
2007,10,2007-03-05,690.0,41.0,74.0,52.0,22.0,0.0594,0.1072,1.0,3.32
2007,11,2007-03-12,914.0,89.0,167.0,96.0,71.0,0.0974,0.1827,1.0,3.84
2007,12,2007-03-19,769.0,64.0,129.0,71.0,58.0,0.0832,0.1678,1.0,3.72
2007,13,2007-03-26,798.0,57.0,122.0,72.0,50.0,0.0714,0.1529,1.0,3.37
2007,40,2007-10-01,71.0,0.0,2.0,0.0,2.0,0.0,0.0282,1.0,2.21
2007,41,2007-10-08,320.0,2.0,23.0,3.0,20.0,0.0062,0.0719,1.0,2.26
2007,42,2007-10-15,469.0,22.0,49.0,22.0,27.0,0.0469,0.1045,1.0,2.98
2007,43,2007-10-22,412.0,5.0,25.0,8.0,17.0,0.0121,0.0607,1.0,2.22
2007,44,2007-10-29,478.0,6.0,32.0,8.0,24.0,0.0126,0.0669,1.0,2.31
2007,45,2007-11-05,476.0,19.0,60.0,19.0,41.0,0.0399,0.1261,1.0,3.3
2007,46,2007-11-12,572.0,4.0,49.0,10.0,39.0,0.007,0.0857,1.0,2.89
2007,47,2007-11-19,761.0,7.0,60.0,13.0,47.0,0.0092,0.0788,1.0,2.87
2007,48,2007-11-26,406.0,0.0,26.0,0.0,26.0,0.0,0.064,1.0,3.03
2007,49,2007-12-03,825.0,18.0,98.0,18.0,80.0,0.0218,0.1188,1.0,3.46
2007,50,2007-12-10,991.0,26.0,154.0,26.0,128.0,0.0262,0.1554,1.0,3.61
2007,51,2007-12-17,605.0,14.0,120.0,14.0,106.0,0.0231,0.1983,1.0,3.53
2007,52,2007-12-24,394.0,7.0,34.0,7.0,27.0,0.0178,0.0863,1.0,3.39
2008,1,2007-12-31,594.0,35.0,82.0,36.0,46.0,0.0589,0.138,1.0,4.04
2008,2,2008-01-07,1112.0,56.0,247.0,58.0,189.0,0.0504,0.2221,1.0,3.69
2008,3,2008-01-14,828.0,41.0,163.0,41.0,122.0,0.0495,0.1969,1.0,4.09
2008,4,2008-01-21,618.0,21.0,144.0,21.0,123.0,0.034,0.233,1.0,3.68
2008,5,2008-01-28,366.0,16.0,57.0,17.0,40.0,0.0437,0.1557,1.0,4.07
2008,6,2008-02-04,12.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0
2008,7,2008-02-11,226.0,13.0,24.0,13.0,11.0,0.0575,0.1062,1.0,3.79
2008,8,2008-02-18,605.0,46.0,116.0,48.0,68.0,0.076,0.1917,1.0,3.93
2008,9,2008-02-25,616.0,43.0,138.0,43.0,95.0,0.0698,0.224,1.0,3.88
2008,10,2008-03-03,1020.0,68.0,171.0,68.0,103.0,0.0667,0.1676,1.0,3.57
2008,11,2008-03-10,985.0,53.0,180.0,58.0,122.0,0.0538,0.1827,1.0,3.37
2008,12,2008-03-17,863.0,58.0,160.0,61.0,99.0,0.0672,0.1854,1.0,3.4
2008,13,2008-03-24,604.0,26.0,78.0,27.0,51.0,0.043,0.1291,1.0,3.09
2008,14,2008-03-31,506.0,31.0,88.0,34.0,54.0,0.0613,0.1739,1.0,3.36
2008,39,2008-09-22,0.0,0.0,,0.0,0.0,,,1.0,
2008,40,2008-09-29,375.0,5.0,26.0,23.0,3.0,0.0133,0.0693,1.0,2.1
2008,41,2008-10-06,952.0,9.0,38.0,33.0,5.0,0.0095,0.0399,1.0,2.21
2008,42,2008-10-13,1141.0,8.0,42.0,34.0,8.0,0.007,0.0368,1.0,2.24
2008,43,2008-10-20,1161.0,5.0,32.0,27.0,5.0,0.0043,0.0276,1.0,2.33
2008,44,2008-10-27,1226.0,3.0,64.0,42.0,22.0,0.0024,0.0522,1.0,2.18
2008,45,2008-11-03,1163.0,3.0,51.0,38.0,13.0,0.0026,0.0439,1.0,2.89
2008,46,2008-11-10,1243.0,4.0,63.0,53.0,10.0,0.0032,0.0507,1.0,2.76
2008,47,2008-11-17,1209.0,6.0,79.0,66.0,13.0,0.005,0.0653,1.0,2.7
2008,48,2008-11-24,1286.0,7.0,147.0,127.0,20.0,0.0054,0.1143,1.0,2.6
2008,49,2008-12-01,1279.0,4.0,143.0,127.0,16.0,0.0031,0.1118,1.0,3.0
2008,50,2008-12-08,1404.0,10.0,199.0,178.0,21.0,0.0071,0.1417,1.0,3.1
2008,51,2008-12-15,1549.0,4.0,250.0,217.0,33.0,0.0026,0.1614,1.0,3.24
2008,52,2008-12-22,1552.0,11.0,286.0,237.0,49.0,0.0071,0.1843,1.0,3.23
2009,1,2008-12-29,1175.0,8.0,203.0,168.0,35.0,0.0068,0.1728,1.0,3.29
2009,2,2009-01-05,1305.0,23.0,268.0,214.0,54.0,0.0176,0.2054,1.0,3.51
2009,3,2009-01-12,1231.0,18.0,279.0,244.0,35.0,0.0146,0.2266,1.0,3.29
2009,4,2009-01-19,1063.0,21.0,188.0,168.0,20.0,0.0198,0.1769,1.0,3.3
2009,5,2009-01-26,455.0,13.0,73.0,60.0,13.0,0.0286,0.1604,1.0,3.58
2009,6,2009-02-02,957.0,27.0,123.0,105.0,18.0,0.0282,0.1285,1.0,3.33
2009,7,2009-02-09,1120.0,35.0,134.0,115.0,19.0,0.0312,0.1196,1.0,3.33
2009,8,2009-02-16,1086.0,26.0,156.0,121.0,35.0,0.0239,0.1436,1.0,3.22
2009,9,2009-02-23,1091.0,39.0,173.0,99.0,74.0,0.0357,0.1586,1.0,3.44
2009,10,2009-03-02,1091.0,39.0,173.0,99.0,74.0,0.0357,0.1586,1.0,3.0
2009,11,2009-03-09,1045.0,21.0,170.0,69.0,101.0,0.0201,0.1627,1.0,2.82
2009,12,2009-03-16,1085.0,17.0,174.0,62.0,112.0,0.0157,0.1604,1.0,2.79
2009,13,2009-03-23,658.0,10.0,83.0,25.0,58.0,0.0152,0.1261,1.0,2.87
2009,14,2009-03-30,956.0,22.0,155.0,57.0,98.0,0.023,0.1621,1.0,2.91
2009,15,2009-04-06,715.0,6.0,103.0,29.0,74.0,0.0084,0.1441,1.0,2.0
2009,16,2009-04-13,866.0,10.0,165.0,51.0,114.0,0.0115,0.1905,1.0,2.04
2009,17,2009-04-20,755.0,13.0,112.0,28.0,84.0,0.0172,0.1483,1.0,2.06
2009,18,2009-04-27,714.0,6.0,171.0,19.0,152.0,0.0084,0.2395,1.0,2.25
2009,19,2009-05-04,861.0,11.0,122.0,27.0,95.0,0.0128,0.1417,1.0,1.71
2009,20,2009-05-11,774.0,12.0,112.0,20.0,92.0,0.0155,0.1447,1.0,2.06
2009,21,2009-05-18,525.0,8.0,109.0,13.0,96.0,0.0152,0.2076,1.0,1.91
2009,22,2009-05-25,59.0,0.0,5.0,1.0,4.0,0.0,0.0847,1.0,1.9
2009,25,2009-06-15,2696.0,45.0,181.0,96.0,85.0,0.0167,0.0671,5.0,1.79
2009,26,2009-06-22,2900.0,96.0,221.0,175.0,46.0,0.0331,0.0762,5.0,2.05
2009,27,2009-06-29,2722.0,107.0,258.0,213.0,45.0,0.0393,0.0948,5.0,2.09
2009,28,2009-07-06,2968.0,171.0,368.0,315.0,53.0,0.0576,0.124,5.0,2.15
2009,29,2009-07-13,2960.0,201.0,461.0,410.0,51.0,0.0679,0.1557,5.0,2.26
2009,30,2009-07-20,3355.0,266.0,622.0,575.0,47.0,0.0793,0.1854,5.0,2.54
2009,31,2009-07-27,3473.0,349.0,817.0,767.0,50.0,0.1005,0.2352,5.0,2.79
2009,32,2009-08-03,3391.0,417.0,968.0,909.0,59.0,0.123,0.2855,5.0,3.6
2009,33,2009-08-10,2530.0,382.0,871.0,836.0,35.0,0.151,0.3443,5.0,3.78
2009,34,2009-08-17,3478.0,694.0,1320.0,1261.0,59.0,0.1995,0.3795,5.0,4.32
2009,35,2009-08-24,6492.0,1090.0,2158.0,2091.0,67.0,0.1679,0.3324,5.0,4.09
2009,36,2009-08-31,6065.0,1043.0,2212.0,2140.0,72.0,0.172,0.3647,5.0,3.96
2009,37,2009-09-07,10945.0,1340.0,3427.0,3269.0,158.0,0.1224,0.3131,5.0,3.55
2009,38,2009-09-14,8115.0,784.0,2563.0,2480.0,83.0,0.0966,0.3158,5.0,3.21
2009,39,2009-09-21,6680.0,569.0,2198.0,2138.0,60.0,0.0852,0.329,5.0,3.01
2009,40,2009-09-28,5142.0,332.0,1938.0,1875.0,63.0,0.0646,0.3769,5.0,2.81
2009,41,2009-10-05,4086.0,187.0,1173.0,1132.0,41.0,0.0458,0.2871,5.0,2.75
2009,42,2009-10-12,6738.0,235.0,2307.0,2250.0,57.0,0.0349,0.3424,5.0,2.77
2009,43,2009-10-19,7112.0,199.0,2858.0,2800.0,58.0,0.028,0.4019,5.0,2.68
2009,44,2009-10-26,7614.0,146.0,3559.0,3497.0,62.0,0.0192,0.4674,5.0,2.56
2009,45,2009-11-02,10158.0,198.0,5011.0,4966.0,45.0,0.0195,0.4933,5.0,2.95
2009,46,2009-11-09,6340.0,72.0,3201.0,3173.0,28.0,0.0114,0.5049,5.0,2.98
2009,47,2009-11-16,10066.0,135.0,5587.0,5547.0,40.0,0.0134,0.555,5.0,2.83
2009,48,2009-11-23,7006.0,74.0,4044.0,4013.0,31.0,0.0106,0.5772,5.0,2.96
2009,49,2009-11-30,6338.0,64.0,3194.0,3146.0,48.0,0.0101,0.5039,5.0,3.14
2009,50,2009-12-07,9006.0,106.0,3948.0,3812.0,136.0,0.0118,0.4384,5.0,3.18
2009,51,2009-12-14,8412.0,94.0,3215.0,3042.0,173.0,0.0112,0.3822,5.0,3.32
2009,52,2009-12-21,8149.0,78.0,2787.0,2424.0,363.0,0.0096,0.342,5.0,3.08
2009,53,2009-12-28,7250.0,65.0,2323.0,1834.0,489.0,0.009,0.3204,5.0,3.29
2010,1,2010-01-04,7341.0,58.0,2080.0,1350.0,730.0,0.0079,0.2833,5.0,3.37
2010,2,2010-01-11,7155.0,46.0,2109.0,1032.0,1077.0,0.0064,0.2948,5.0,3.28
2010,3,2010-01-18,7169.0,53.0,2129.0,716.0,1413.0,0.0074,0.297,5.0,3.35
2010,4,2010-01-25,6436.0,24.0,1954.0,512.0,1442.0,0.0037,0.3036,5.0,3.26
2010,5,2010-02-01,6325.0,32.0,1729.0,343.0,1386.0,0.0051,0.2734,5.0,3.12
2010,6,2010-02-08,4747.0,18.0,1246.0,213.0,1033.0,0.0038,0.2625,5.0,3.12
2010,7,2010-02-15,3338.0,12.0,755.0,102.0,653.0,0.0036,0.2262,5.0,3.3
2010,8,2010-02-22,5465.0,24.0,1133.0,158.0,975.0,0.0044,0.2073,5.0,3.05
2010,9,2010-03-01,5630.0,20.0,1156.0,181.0,975.0,0.0036,0.2053,5.0,2.45
2010,10,2010-03-08,5699.0,20.0,1346.0,162.0,1184.0,0.0035,0.2362,5.0,2.75
2010,11,2010-03-15,6216.0,13.0,1498.0,132.0,1366.0,0.0021,0.241,5.0,2.6
2010,12,2010-03-22,5618.0,13.0,1207.0,93.0,1114.0,0.0023,0.2148,5.0,2.53
2010,13,2010-03-29,5490.0,14.0,1136.0,82.0,1054.0,0.0026,0.2069,5.0,2.49
2010,14,2010-04-05,4642.0,14.0,721.0,57.0,664.0,0.003,0.1553,5.0,2.15
2010,15,2010-04-12,3392.0,8.0,492.0,35.0,457.0,0.0024,0.145,5.0,1.97
2010,16,2010-04-19,4924.0,12.0,604.0,44.0,560.0,0.0024,0.1227,5.0,2.15
2010,17,2010-04-26,4101.0,6.0,479.0,30.0,449.0,0.0015,0.1168,5.0,1.97
2010,18,2010-05-03,4354.0,5.0,392.0,35.0,357.0,0.0011,0.09,5.0,1.78
2010,19,2010-05-10,4250.0,9.0,319.0,51.0,268.0,0.0021,0.0751,5.0,1.87
2010,20,2010-05-17,3979.0,9.0,275.0,45.0,230.0,0.0023,0.0691,5.0,1.92
2010,21,2010-05-24,3951.0,2.0,211.0,28.0,183.0,0.0005,0.0534,5.0,1.84
2010,22,2010-05-31,3674.0,1.0,159.0,28.0,131.0,0.0003,0.0433,5.0,1.61
2010,23,2010-06-07,3654.0,0.0,175.0,54.0,121.0,0.0,0.0479,5.0,1.51
2010,24,2010-06-14,2741.0,1.0,78.0,15.0,63.0,0.0004,0.0285,5.0,1.75
2010,25,2010-06-21,3607.0,2.0,129.0,39.0,90.0,0.0006,0.0358,5.0,1.75
2010,26,2010-06-28,3311.0,11.0,155.0,63.0,92.0,0.0033,0.0468,5.0,1.71
2010,27,2010-07-05,3683.0,29.0,189.0,86.0,103.0,0.0079,0.0513,5.0,1.45
2010,28,2010-07-12,3883.0,58.0,236.0,118.0,118.0,0.0149,0.0608,5.0,1.38
2010,29,2010-07-19,4122.0,110.0,307.0,184.0,123.0,0.0267,0.0745,5.0,1.64
2010,30,2010-07-26,3817.0,135.0,330.0,222.0,108.0,0.0354,0.0865,5.0,1.94
2010,31,2010-08-02,4076.0,186.0,417.0,330.0,87.0,0.0456,0.1023,5.0,2.17
2010,32,2010-08-09,3595.0,263.0,457.0,389.0,68.0,0.0732,0.1271,4.0,2.37
2010,33,2010-08-16,3636.0,272.0,468.0,398.0,70.0,0.0748,0.1287,4.0,2.59
2010,34,2010-08-23,3723.0,361.0,618.0,566.0,52.0,0.097,0.166,4.0,2.99
2010,35,2010-08-30,3700.0,443.0,698.0,633.0,65.0,0.1197,0.1886,4.0,3.32
2010,36,2010-09-06,3739.0,660.0,964.0,910.0,54.0,0.1765,0.2578,4.0,4.45
2010,37,2010-09-13,3697.0,653.0,916.0,864.0,52.0,0.1766,0.2478,4.0,4.56
2010,38,2010-09-20,3202.0,534.0,745.0,698.0,47.0,0.1668,0.2327,4.0,4.52
2010,39,2010-09-27,2912.0,485.0,621.0,585.0,36.0,0.1666,0.2133,4.0,4.48
2010,40,2010-10-04,2655.0,333.0,434.0,404.0,30.0,0.1254,0.1635,4.0,4.0
2010,41,2010-10-11,2999.0,269.0,378.0,339.0,39.0,0.0897,0.126,4.0,3.52
2010,42,2010-10-18,2808.0,232.0,321.0,277.0,44.0,0.0826,0.1143,4.0,3.43
2010,43,2010-10-25,3510.0,248.0,342.0,302.0,40.0,0.0707,0.0974,4.0,3.08
2010,44,2010-11-01,3345.0,219.0,324.0,279.0,45.0,0.0655,0.0969,4.0,3.55
2010,45,2010-11-08,3337.0,224.0,311.0,270.0,41.0,0.0671,0.0932,4.0,3.61
2010,46,2010-11-15,2450.0,142.0,200.0,157.0,43.0,0.058,0.0816,4.0,3.42
2010,47,2010-11-22,3094.0,223.0,324.0,266.0,58.0,0.0721,0.1047,4.0,3.95
2010,48,2010-11-29,2889.0,272.0,355.0,301.0,54.0,0.0942,0.1229,4.0,4.15
2010,49,2010-12-06,2752.0,269.0,358.0,330.0,28.0,0.0977,0.1301,4.0,4.47
2010,50,2010-12-13,2889.0,236.0,341.0,289.0,52.0,0.0817,0.118,4.0,4.12
2010,51,2010-12-20,4102.0,351.0,576.0,521.0,55.0,0.0856,0.1404,4.0,4.46
2010,52,2010-12-27,2970.0,211.0,485.0,430.0,55.0,0.071,0.1633,4.0,4.13
2011,1,2011-01-03,3100.0,196.0,731.0,673.0,58.0,0.0632,0.2358,4.0,3.98
2011,2,2011-01-10,3392.0,137.0,1030.0,962.0,68.0,0.0404,0.3037,4.0,3.7
2011,3,2011-01-17,4753.0,160.0,1558.0,1487.0,71.0,0.0337,0.3278,4.0,3.44
2011,4,2011-01-24,4231.0,74.0,1415.0,1341.0,74.0,0.0175,0.3344,4.0,3.4
2011,5,2011-01-31,1781.0,37.0,580.0,537.0,43.0,0.0208,0.3257,4.0,3.47
2011,6,2011-02-07,2536.0,25.0,692.0,589.0,103.0,0.0099,0.2729,4.0,3.11
2011,7,2011-02-14,3472.0,31.0,763.0,599.0,164.0,0.0089,0.2198,4.0,2.98
2011,8,2011-02-21,3668.0,28.0,717.0,530.0,187.0,0.0076,0.1955,4.0,2.99
2011,9,2011-02-28,4492.0,17.0,662.0,409.0,253.0,0.0038,0.1474,4.0,3.1
2011,10,2011-03-07,4017.0,15.0,502.0,271.0,231.0,0.0037,0.125,4.0,2.54
2011,11,2011-03-14,3953.0,10.0,450.0,147.0,303.0,0.0025,0.1138,4.0,2.61
2011,12,2011-03-21,3770.0,8.0,367.0,88.0,279.0,0.0021,0.0973,4.0,2.33
2011,13,2011-03-28,3198.0,8.0,315.0,48.0,267.0,0.0025,0.0985,4.0,2.44
2011,14,2011-04-04,2438.0,1.0,240.0,16.0,224.0,0.0004,0.0984,4.0,1.92
2011,15,2011-04-11,2523.0,0.0,222.0,9.0,213.0,0.0,0.088,4.0,1.8
2011,16,2011-04-18,2903.0,0.0,197.0,8.0,189.0,0.0,0.0679,4.0,2.18
2011,17,2011-04-25,2233.0,0.0,140.0,15.0,125.0,0.0,0.0627,3.0,2.02
2011,18,2011-05-02,2040.0,0.0,111.0,2.0,109.0,0.0,0.0544,3.0,1.8
2011,19,2011-05-09,2168.0,2.0,134.0,6.0,128.0,0.0009,0.0618,3.0,1.78
2011,20,2011-05-16,2656.0,1.0,121.0,8.0,113.0,0.0004,0.0456,3.0,1.83
2011,21,2011-05-23,2371.0,2.0,95.0,5.0,90.0,0.0008,0.0401,3.0,1.75
2011,22,2011-05-30,1855.0,0.0,57.0,3.0,54.0,0.0,0.0307,3.0,1.82
2011,23,2011-06-06,1763.0,4.0,41.0,8.0,33.0,0.0023,0.0233,3.0,1.58
2011,24,2011-06-13,1911.0,1.0,39.0,4.0,35.0,0.0005,0.0204,3.0,1.64
2011,25,2011-06-20,1804.0,0.0,29.0,1.0,28.0,0.0,0.0161,3.0,1.55
2011,26,2011-06-27,1629.0,3.0,34.0,4.0,30.0,0.0018,0.0209,3.0,1.58
2011,27,2011-07-04,1712.0,0.0,22.0,0.0,22.0,0.0,0.0129,3.0,1.3
2011,28,2011-07-11,2231.0,0.0,36.0,2.0,34.0,0.0,0.0161,3.0,1.53
2011,29,2011-07-18,1751.0,0.0,41.0,0.0,41.0,0.0,0.0234,3.0,1.28
2011,30,2011-07-25,2149.0,2.0,57.0,7.0,50.0,0.0009,0.0265,3.0,1.19
2011,31,2011-08-01,2411.0,7.0,65.0,7.0,58.0,0.0029,0.027,3.0,1.45
2011,32,2011-08-08,2480.0,5.0,69.0,17.0,52.0,0.002,0.0278,3.0,1.47
2011,33,2011-08-15,2032.0,10.0,62.0,12.0,50.0,0.0049,0.0305,3.0,1.41
2011,34,2011-08-22,1696.0,6.0,43.0,8.0,35.0,0.0035,0.0254,3.0,1.48
2011,35,2011-08-29,1840.0,8.0,64.0,11.0,53.0,0.0043,0.0348,3.0,1.44
2011,36,2011-09-05,1677.0,19.0,66.0,22.0,44.0,0.0113,0.0394,3.0,1.74
2011,37,2011-09-12,2309.0,16.0,62.0,21.0,41.0,0.0069,0.0269,3.0,1.98
2011,38,2011-09-19,1964.0,3.0,38.0,5.0,33.0,0.0015,0.0193,3.0,1.69
2011,39,2011-09-26,2212.0,10.0,59.0,12.0,47.0,0.0045,0.0267,3.0,1.82
2011,40,2011-10-03,1869.0,10.0,60.0,14.0,46.0,0.0054,0.0321,3.0,2.39
2011,41,2011-10-10,2446.0,14.0,48.0,18.0,30.0,0.0057,0.0196,3.0,2.12
2011,42,2011-10-17,2777.0,9.0,42.0,13.0,29.0,0.0032,0.0151,3.0,2.3
2011,43,2011-10-24,3328.0,14.0,84.0,16.0,68.0,0.0042,0.0252,3.0,2.04
2011,44,2011-10-31,2836.0,3.0,84.0,8.0,76.0,0.0011,0.0296,3.0,2.34
2011,45,2011-11-07,2725.0,6.0,172.0,10.0,162.0,0.0022,0.0631,3.0,2.79
2011,46,2011-11-14,3953.0,11.0,166.0,29.0,137.0,0.0028,0.042,3.0,2.81
2011,47,2011-11-21,3192.0,14.0,148.0,24.0,124.0,0.0044,0.0464,3.0,2.99
2011,48,2011-11-28,2946.0,6.0,144.0,13.0,131.0,0.002,0.0489,3.0,2.67
2011,49,2011-12-05,3346.0,12.0,222.0,24.0,198.0,0.0036,0.0663,3.0,3.2
2011,50,2011-12-12,4862.0,21.0,426.0,35.0,391.0,0.0043,0.0876,3.0,3.36
2011,51,2011-12-19,4624.0,28.0,623.0,46.0,577.0,0.0061,0.1347,4.0,3.28
2011,52,2011-12-26,3857.0,34.0,758.0,46.0,712.0,0.0088,0.1965,4.0,3.22
2012,1,2012-01-02,5236.0,90.0,1088.0,99.0,989.0,0.0172,0.2078,5.0,3.54
2012,2,2012-01-09,5897.0,97.0,1484.0,108.0,1376.0,0.0164,0.2517,5.0,3.38
2012,3,2012-01-16,4896.0,84.0,1253.0,94.0,1159.0,0.0172,0.2559,5.0,3.29
2012,4,2012-01-23,2685.0,58.0,704.0,69.0,635.0,0.0216,0.2622,4.0,3.55
2012,5,2012-01-30,5166.0,127.0,1393.0,147.0,1246.0,0.0246,0.2696,5.0,3.42
2012,6,2012-02-06,5609.0,158.0,1657.0,181.0,1476.0,0.0282,0.2954,5.0,3.47
2012,7,2012-02-13,6461.0,270.0,2324.0,306.0,2018.0,0.0418,0.3597,5.0,3.36
2012,8,2012-02-20,7050.0,426.0,2763.0,470.0,2293.0,0.0604,0.3919,5.0,3.83
2012,9,2012-02-27,5534.0,502.0,2469.0,549.0,1920.0,0.0907,0.4462,5.0,4.41
2012,10,2012-03-05,6597.0,631.0,2347.0,698.0,1649.0,0.0956,0.3558,5.0,3.8
2012,11,2012-03-12,6315.0,647.0,1987.0,727.0,1260.0,0.1025,0.3146,5.0,3.84
2012,12,2012-03-19,5691.0,641.0,1483.0,720.0,763.0,0.1126,0.2606,5.0,4.05
2012,13,2012-03-26,5614.0,653.0,1272.0,723.0,549.0,0.1163,0.2266,5.0,4.21
2012,14,2012-04-02,3259.0,390.0,640.0,430.0,210.0,0.1197,0.1964,5.0,3.64
2012,15,2012-04-09,3746.0,351.0,538.0,388.0,150.0,0.0937,0.1436,5.0,3.32
2012,16,2012-04-16,3378.0,281.0,443.0,315.0,128.0,0.0832,0.1311,5.0,3.18
2012,17,2012-04-23,2744.0,216.0,307.0,262.0,45.0,0.0787,0.1119,4.0,3.17
2012,18,2012-04-30,2026.0,128.0,178.0,156.0,22.0,0.0632,0.0879,4.0,3.03
2012,19,2012-05-07,2768.0,176.0,245.0,221.0,24.0,0.0636,0.0885,4.0,2.72
2012,20,2012-05-14,2190.0,129.0,191.0,173.0,18.0,0.0589,0.0872,4.0,2.49
2012,21,2012-05-21,1138.0,140.0,194.0,169.0,25.0,0.123,0.1705,4.0,3.37
2012,22,2012-05-28,2049.0,136.0,181.0,170.0,11.0,0.0664,0.0883,4.0,2.82
2012,23,2012-06-04,2137.0,153.0,194.0,178.0,16.0,0.0716,0.0908,4.0,2.4
2012,24,2012-06-11,2028.0,138.0,174.0,166.0,8.0,0.068,0.0858,4.0,2.64
