iso_year,iso_week,week_start,spec_processed,h3n2_positive,inf_all,inf_a,inf_b,h3n2_pct,inf_pct,ili_activity,ili_pct
2005,39,2005/9/26,337,6,38,29,9,0.0178,0.1128,1,
2005,40,2005/10/3,261,0,13,13,0,0,0.0498,1,
2005,41,2005/10/10,544,3,46,43,3,0.0055,0.0846,1,
2005,42,2005/10/17,849,3,106,64,42,0.0035,0.1249,1,
2005,43,2005/10/24,1086,5,124,113,11,0.0046,0.1142,1,
2005,44,2005/10/31,964,6,166,147,19,0.0062,0.1722,1,
2005,45,2005/11/7,1117,0,146,139,7,0,0.1307,1,
2005,46,2005/11/14,1193,2,199,180,19,0.0017,0.1668,1,
2005,47,2005/11/21,1198,2,207,189,18,0.0017,0.1728,1,
2005,48,2005/11/28,1247,3,198,187,11,0.0024,0.1588,1,
2005,49,2005/12/5,1136,1,166,155,11,0.0009,0.1461,1,
2005,50,2005/12/12,1141,3,183,160,23,0.0026,0.1604,1,
2005,51,2005/12/19,1195,15,217,185,32,0.0126,0.1816,1,
2005,52,2005/12/26,1208,12,216,169,47,0.0099,0.1788,1,
2006,1,2006/1/2,808,2,141,92,49,0.0025,0.1745,1,
2006,2,2006/1/9,1107,12,243,170,73,0.0108,0.2195,1,
2006,3,2006/1/16,980,11,170,118,52,0.0112,0.1735,1,
2006,4,2006/1/23,673,8,82,59,23,0.0119,0.1218,1,
2006,5,2006/1/30,212,1,19,15,4,0.0047,0.0896,1,
2006,6,2006/2/6,591,3,55,37,18,0.0051,0.0931,1,
2006,7,2006/2/13,814,7,89,45,44,0.0086,0.1093,1,
2006,8,2006/2/20,1056,10,160,40,120,0.0095,0.1515,1,
2006,9,2006/2/27,1156,10,180,43,137,0.0087,0.1557,1,
2006,10,2006/3/6,1383,3,208,46,162,0.0022,0.1504,1,
2006,11,2006/3/13,1219,9,220,20,200,0.0074,0.1805,1,
2006,12,2006/3/20,1428,3,217,27,190,0.0021,0.152,1,
2006,13,2006/3/27,1264,2,213,22,191,0.0016,0.1685,1,
2006,39,2006/9/25,598,6,26,18,8,0.01,0.0435,1,
2006,40,2006/10/2,204,1,7,5,2,0.0049,0.0343,1,
2006,41,2006/10/9,603,4,26,12,14,0.0066,0.0431,1,
2006,42,2006/10/16,737,1,8,8,0,0.0014,0.0109,1,
2006,43,2006/10/23,744,1,11,6,5,0.0013,0.0148,1,
2006,44,2006/10/30,779,1,22,11,11,0.0013,0.0282,1,
2006,45,2006/11/6,794,1,5,4,1,0.0013,0.0063,1,
2006,46,2006/11/13,865,0,10,6,4,0,0.0116,1,
2006,47,2006/11/20,883,5,21,17,4,0.0057,0.0238,1,
2006,48,2006/11/27,867,16,34,26,8,0.0185,0.0392,1,
2006,49,2006/12/4,1027,43,82,65,17,0.0419,0.0798,1,
2006,50,2006/12/11,1209,37,108,88,20,0.0306,0.0893,1,
2006,51,2006/12/18,1323,85,166,136,30,0.0642,0.1255,1,
2006,52,2006/12/25,1590,174,283,247,36,0.1094,0.178,1,
2007,1,2007/1/1,820,120,208,180,28,0.1463,0.2537,1,
2007,2,2007/1/8,1618,293,460,397,63,0.1811,0.2843,1,
2007,3,2007/1/15,1808,334,473,434,39,0.1847,0.2616,1,
2007,4,2007/1/22,1698,267,389,340,49,0.1572,0.2291,1,
2007,5,2007/1/29,1311,203,259,232,27,0.1548,0.1976,1,
2007,6,2007/2/5,1069,188,237,214,23,0.1759,0.2217,1,
2007,7,2007/2/12,658,84,116,99,17,0.1277,0.1763,1,
2007,8,2007/2/19,254,17,29,23,6,0.0669,0.1142,1,
2007,9,2007/2/26,698,57,73,62,11,0.0817,0.1046,1,
2007,10,2007/3/5,690,41,74,52,22,0.0594,0.1072,1,
2007,11,2007/3/12,914,89,167,96,71,0.0974,0.1827,1,
2007,12,2007/3/19,769,64,129,71,58,0.0832,0.1678,1,
2007,13,2007/3/26,798,57,122,72,50,0.0714,0.1529,1,
2007,40,2007/10/1,71,0,2,0,2,0,0.0282,1,
2007,41,2007/10/8,320,2,23,3,20,0.0062,0.0719,1,
2007,42,2007/10/15,469,22,49,22,27,0.0469,0.1045,1,
2007,43,2007/10/22,412,5,25,8,17,0.0121,0.0607,1,
2007,44,2007/10/29,478,6,32,8,24,0.0126,0.0669,1,
2007,45,2007/11/5,476,19,60,19,41,0.0399,0.1261,1,
2007,46,2007/11/12,572,4,49,10,39,0.007,0.0857,1,
2007,47,2007/11/19,761,7,60,13,47,0.0092,0.0788,1,
2007,48,2007/11/26,406,0,26,0,26,0,0.064,1,
2007,49,2007/12/3,825,18,98,18,80,0.0218,0.1188,1,
2007,50,2007/12/10,991,26,154,26,128,0.0262,0.1554,1,
2007,51,2007/12/17,605,14,120,14,106,0.0231,0.1983,1,
2007,52,2007/12/24,394,7,34,7,27,0.0178,0.0863,1,
2008,1,2007/12/31,594,35,82,36,46,0.0589,0.138,1,
2008,2,2008/1/7,1112,56,247,58,189,0.0504,0.2221,1,
2008,3,2008/1/14,828,41,163,41,122,0.0495,0.1969,1,
2008,4,2008/1/21,618,21,144,21,123,0.034,0.233,1,
2008,5,2008/1/28,366,16,57,17,40,0.0437,0.1557,1,
2008,6,2008/2/4,12,0,,0,0,0,0,1,
2008,7,2008/2/11,226,13,24,13,11,0.0575,0.1062,1,
2008,8,2008/2/18,605,46,116,48,68,0.076,0.1917,1,
2008,9,2008/2/25,616,43,138,43,95,0.0698,0.224,1,
2008,10,2008/3/3,1020,68,171,68,103,0.0667,0.1676,1,
2008,11,2008/3/10,985,53,180,58,122,0.0538,0.1827,1,
2008,12,2008/3/17,863,58,160,61,99,0.0672,0.1854,1,
2008,13,2008/3/24,604,26,78,27,51,0.043,0.1291,1,
2008,14,2008/3/31,506,31,88,34,54,0.0613,0.1739,1,
2008,39,2008/9/22,0,0,,0,0,,,1,
2008,40,2008/9/29,375,5,26,23,3,0.0133,0.0693,1,
2008,41,2008/10/6,952,9,38,33,5,0.0095,0.0399,1,
2008,42,2008/10/13,1141,8,42,34,8,0.007,0.0368,1,
2008,43,2008/10/20,1161,5,32,27,5,0.0043,0.0276,1,
2008,44,2008/10/27,1226,3,64,42,22,0.0024,0.0522,1,
2008,45,2008/11/3,1163,3,51,38,13,0.0026,0.0439,1,
2008,46,2008/11/10,1243,4,63,53,10,0.0032,0.0507,1,
2008,47,2008/11/17,1209,6,79,66,13,0.005,0.0653,1,
2008,48,2008/11/24,1286,7,147,127,20,0.0054,0.1143,1,
2008,49,2008/12/1,1279,4,143,127,16,0.0031,0.1118,1,
2008,50,2008/12/8,1404,10,199,178,21,0.0071,0.1417,1,
2008,51,2008/12/15,1549,4,250,217,33,0.0026,0.1614,1,
2008,52,2008/12/22,1552,11,286,237,49,0.0071,0.1843,1,
2009,1,2008/12/29,1175,8,203,168,35,0.0068,0.1728,1,
2009,2,2009/1/5,1305,23,268,214,54,0.0176,0.2054,1,
2009,3,2009/1/12,1231,18,279,244,35,0.0146,0.2266,1,
2009,4,2009/1/19,1063,21,188,168,20,0.0198,0.1769,1,
2009,5,2009/1/26,455,13,73,60,13,0.0286,0.1604,1,
2009,6,2009/2/2,957,27,123,105,18,0.0282,0.1285,1,
2009,7,2009/2/9,1120,35,134,115,19,0.0312,0.1196,1,
2009,8,2009/2/16,1086,26,156,121,35,0.0239,0.1436,1,
2009,9,2009/2/23,1091,39,173,99,74,0.0357,0.1586,1,
2009,10,2009/3/2,1091,39,173,99,74,0.0357,0.1586,1,
2009,11,2009/3/9,1045,21,170,69,101,0.0201,0.1627,1,
2009,12,2009/3/16,1085,17,174,62,112,0.0157,0.1604,1,
2009,13,2009/3/23,658,10,83,25,58,0.0152,0.1261,1,
2009,14,2009/3/30,956,22,155,57,98,0.023,0.1621,1,
2009,15,2009/4/6,715,6,103,29,74,0.0084,0.1441,1,
2009,16,2009/4/13,866,10,165,51,114,0.0115,0.1905,1,
2009,17,2009/4/20,755,13,112,28,84,0.0172,0.1483,1,
2009,18,2009/4/27,714,6,171,19,152,0.0084,0.2395,1,
2009,19,2009/5/4,861,11,122,27,95,0.0128,0.1417,1,
2009,20,2009/5/11,774,12,112,20,92,0.0155,0.1447,1,
2009,21,2009/5/18,525,8,109,13,96,0.0152,0.2076,1,
2009,22,2009/5/25,59,0,5,1,4,0,0.0847,1,
2009,25,2009/6/15,2696,45,181,96,85,0.0167,0.0671,5,
2009,26,2009/6/22,2900,96,221,175,46,0.0331,0.0762,5,
2009,27,2009/6/29,2722,107,258,213,45,0.0393,0.0948,5,
2009,28,2009/7/6,2968,171,368,315,53,0.0576,0.124,5,
2009,29,2009/7/13,2960,201,461,410,51,0.0679,0.1557,5,
2009,30,2009/7/20,3355,266,622,575,47,0.0793,0.1854,5,
2009,31,2009/7/27,3473,349,817,767,50,0.1005,0.2352,5,
2009,32,2009/8/3,3391,417,968,909,59,0.123,0.2855,5,
2009,33,2009/8/10,2530,382,871,836,35,0.151,0.3443,5,
2009,34,2009/8/17,3478,694,1320,1261,59,0.1995,0.3795,5,
2009,35,2009/8/24,6492,1090,2158,2091,67,0.1679,0.3324,5,
2009,36,2009/8/31,6065,1043,2212,2140,72,0.172,0.3647,5,
2009,37,2009/9/7,10945,1340,3427,3269,158,0.1224,0.3131,5,
2009,38,2009/9/14,8115,784,2563,2480,83,0.0966,0.3158,5,
2009,39,2009/9/21,6680,569,2198,2138,60,0.0852,0.329,5,
2009,40,2009/9/28,5142,332,1938,1875,63,0.0646,0.3769,5,
2009,41,2009/10/5,4086,187,1173,1132,41,0.0458,0.2871,5,
2009,42,2009/10/12,6738,235,2307,2250,57,0.0349,0.3424,5,
2009,43,2009/10/19,7112,199,2858,2800,58,0.028,0.4019,5,
2009,44,2009/10/26,7614,146,3559,3497,62,0.0192,0.4674,5,
2009,45,2009/11/2,10158,198,5011,4966,45,0.0195,0.4933,5,
2009,46,2009/11/9,6340,72,3201,3173,28,0.0114,0.5049,5,
2009,47,2009/11/16,10066,135,5587,5547,40,0.0134,0.555,5,
2009,48,2009/11/23,7006,74,4044,4013,31,0.0106,0.5772,5,
2009,49,2009/11/30,6338,64,3194,3146,48,0.0101,0.5039,5,
2009,50,2009/12/7,9006,106,3948,3812,136,0.0118,0.4384,5,
2009,51,2009/12/14,8412,94,3215,3042,173,0.0112,0.3822,5,
2009,52,2009/12/21,8149,78,2787,2424,363,0.0096,0.342,5,
2009,53,2009/12/28,7250,65,2323,1834,489,0.009,0.3204,5,
2010,1,2010/1/4,7341,58,2080,1350,730,0.0079,0.2833,5,
2010,2,2010/1/11,7155,46,2109,1032,1077,0.0064,0.2948,5,
2010,3,2010/1/18,7169,53,2129,716,1413,0.0074,0.297,5,
2010,4,2010/1/25,6436,24,1954,512,1442,0.0037,0.3036,5,
2010,5,2010/2/1,6325,32,1729,343,1386,0.0051,0.2734,5,
2010,6,2010/2/8,4747,18,1246,213,1033,0.0038,0.2625,5,
2010,7,2010/2/15,3338,12,755,102,653,0.0036,0.2262,5,
2010,8,2010/2/22,5465,24,1133,158,975,0.0044,0.2073,5,
2010,9,2010/3/1,5630,20,1156,181,975,0.0036,0.2053,5,
2010,10,2010/3/8,5699,20,1346,162,1184,0.0035,0.2362,5,
2010,11,2010/3/15,6216,13,1498,132,1366,0.0021,0.241,5,
2010,12,2010/3/22,5618,13,1207,93,1114,0.0023,0.2148,5,
2010,13,2010/3/29,5490,14,1136,82,1054,0.0026,0.2069,5,
2010,14,2010/4/5,4642,14,721,57,664,0.003,0.1553,5,
2010,15,2010/4/12,3392,8,492,35,457,0.0024,0.145,5,
2010,16,2010/4/19,4924,12,604,44,560,0.0024,0.1227,5,
2010,17,2010/4/26,4101,6,479,30,449,0.0015,0.1168,5,
2010,18,2010/5/3,4354,5,392,35,357,0.0011,0.09,5,
2010,19,2010/5/10,4250,9,319,51,268,0.0021,0.0751,5,
2010,20,2010/5/17,3979,9,275,45,230,0.0023,0.0691,5,
2010,21,2010/5/24,3951,2,211,28,183,0.0005,0.0534,5,
2010,22,2010/5/31,3674,1,159,28,131,0.0003,0.0433,5,
2010,23,2010/6/7,3654,0,175,54,121,0,0.0479,5,
2010,24,2010/6/14,2741,1,78,15,63,0.0004,0.0285,5,
2010,25,2010/6/21,3607,2,129,39,90,0.0006,0.0358,5,
2010,26,2010/6/28,3311,11,155,63,92,0.0033,0.0468,5,
2010,27,2010/7/5,3683,29,189,86,103,0.0079,0.0513,5,
2010,28,2010/7/12,3883,58,236,118,118,0.0149,0.0608,5,
2010,29,2010/7/19,4122,110,307,184,123,0.0267,0.0745,5,
2010,30,2010/7/26,3817,135,330,222,108,0.0354,0.0865,5,
2010,31,2010/8/2,4076,186,417,330,87,0.0456,0.1023,5,
2010,32,2010/8/9,3595,263,457,389,68,0.0732,0.1271,4,
2010,33,2010/8/16,3636,272,468,398,70,0.0748,0.1287,4,
2010,34,2010/8/23,3723,361,618,566,52,0.097,0.166,4,
2010,35,2010/8/30,3700,443,698,633,65,0.1197,0.1886,4,
2010,36,2010/9/6,3739,660,964,910,54,0.1765,0.2578,4,
2010,37,2010/9/13,3697,653,916,864,52,0.1766,0.2478,4,
2010,38,2010/9/20,3202,534,745,698,47,0.1668,0.2327,4,
2010,39,2010/9/27,2912,485,621,585,36,0.1666,0.2133,4,
2010,40,2010/10/4,2655,333,434,404,30,0.1254,0.1635,4,
2010,41,2010/10/11,2999,269,378,339,39,0.0897,0.126,4,
2010,42,2010/10/18,2808,232,321,277,44,0.0826,0.1143,4,
2010,43,2010/10/25,3510,248,342,302,40,0.0707,0.0974,4,
2010,44,2010/11/1,3345,219,324,279,45,0.0655,0.0969,4,
2010,45,2010/11/8,3337,224,311,270,41,0.0671,0.0932,4,
2010,46,2010/11/15,2450,142,200,157,43,0.058,0.0816,4,
2010,47,2010/11/22,3094,223,324,266,58,0.0721,0.1047,4,
2010,48,2010/11/29,2889,272,355,301,54,0.0942,0.1229,4,
2010,49,2010/12/6,2752,269,358,330,28,0.0977,0.1301,4,
2010,50,2010/12/13,2889,236,341,289,52,0.0817,0.118,4,
2010,51,2010/12/20,4102,351,576,521,55,0.0856,0.1404,4,
2010,52,2010/12/27,2970,211,485,430,55,0.071,0.1633,4,
2011,1,2011/1/3,3100,196,731,673,58,0.0632,0.2358,4,
2011,2,2011/1/10,3392,137,1030,962,68,0.0404,0.3037,4,
2011,3,2011/1/17,4753,160,1558,1487,71,0.0337,0.3278,4,
2011,4,2011/1/24,4231,74,1415,1341,74,0.0175,0.3344,4,
2011,5,2011/1/31,1781,37,580,537,43,0.0208,0.3257,4,
2011,6,2011/2/7,2536,25,692,589,103,0.0099,0.2729,4,
2011,7,2011/2/14,3472,31,763,599,164,0.0089,0.2198,4,
2011,8,2011/2/21,3668,28,717,530,187,0.0076,0.1955,4,
2011,9,2011/2/28,4492,17,662,409,253,0.0038,0.1474,4,
2011,10,2011/3/7,4017,15,502,271,231,0.0037,0.125,4,
2011,11,2011/3/14,3953,10,450,147,303,0.0025,0.1138,4,
2011,12,2011/3/21,3770,8,367,88,279,0.0021,0.0973,4,
2011,13,2011/3/28,3198,8,315,48,267,0.0025,0.0985,4,
2011,14,2011/4/4,2438,1,240,16,224,0.0004,0.0984,4,
2011,15,2011/4/11,2523,0,222,9,213,0,0.088,4,
2011,16,2011/4/18,2903,0,197,8,189,0,0.0679,4,
2011,17,2011/4/25,2233,0,140,15,125,0,0.0627,3,
2011,18,2011/5/2,2040,0,111,2,109,0,0.0544,3,
2011,19,2011/5/9,2168,2,134,6,128,0.0009,0.0618,3,
2011,20,2011/5/16,2656,1,121,8,113,0.0004,0.0456,3,
2011,21,2011/5/23,2371,2,95,5,90,0.0008,0.0401,3,
2011,22,2011/5/30,1855,0,57,3,54,0,0.0307,3,
2011,23,2011/6/6,1763,4,41,8,33,0.0023,0.0233,3,
2011,24,2011/6/13,1911,1,39,4,35,0.0005,0.0204,3,
2011,25,2011/6/20,1804,0,29,1,28,0,0.0161,3,
2011,26,2011/6/27,1629,3,34,4,30,0.0018,0.0209,3,
2011,27,2011/7/4,1712,0,22,0,22,0,0.0129,3,
2011,28,2011/7/11,2231,0,36,2,34,0,0.0161,3,
2011,29,2011/7/18,1751,0,41,0,41,0,0.0234,3,
2011,30,2011/7/25,2149,2,57,7,50,0.0009,0.0265,3,
2011,31,2011/8/1,2411,7,65,7,58,0.0029,0.027,3,
2011,32,2011/8/8,2480,5,69,17,52,0.002,0.0278,3,
2011,33,2011/8/15,2032,10,62,12,50,0.0049,0.0305,3,
2011,34,2011/8/22,1696,6,43,8,35,0.0035,0.0254,3,
2011,35,2011/8/29,1840,8,64,11,53,0.0043,0.0348,3,
2011,36,2011/9/5,1677,19,66,22,44,0.0113,0.0394,3,
2011,37,2011/9/12,2309,16,62,21,41,0.0069,0.0269,3,
2011,38,2011/9/19,1964,3,38,5,33,0.0015,0.0193,3,
2011,39,2011/9/26,2212,10,59,12,47,0.0045,0.0267,3,
2011,40,2011/10/3,1869,10,60,14,46,0.0054,0.0321,3,
2011,41,2011/10/10,2446,14,48,18,30,0.0057,0.0196,3,
2011,42,2011/10/17,2777,9,42,13,29,0.0032,0.0151,3,
2011,43,2011/10/24,3328,14,84,16,68,0.0042,0.0252,3,
2011,44,2011/10/31,2836,3,84,8,76,0.0011,0.0296,3,
2011,45,2011/11/7,2725,6,172,10,162,0.0022,0.0631,3,
2011,46,2011/11/14,3953,11,166,29,137,0.0028,0.042,3,
2011,47,2011/11/21,3192,14,148,24,124,0.0044,0.0464,3,
2011,48,2011/11/28,2946,6,144,13,131,0.002,0.0489,3,
2011,49,2011/12/5,3346,12,222,24,198,0.0036,0.0663,3,
2011,50,2011/12/12,4862,21,426,35,391,0.0043,0.0876,3,
2011,51,2011/12/19,4624,28,623,46,577,0.0061,0.1347,4,
2011,52,2011/12/26,3857,34,758,46,712,0.0088,0.1965,4,
2012,1,2012/1/2,5236,90,1088,99,989,0.0172,0.2078,5,
2012,2,2012/1/9,5897,97,1484,108,1376,0.0164,0.2517,5,
2012,3,2012/1/16,4896,84,1253,94,1159,0.0172,0.2559,5,
2012,4,2012/1/23,2685,58,704,69,635,0.0216,0.2622,4,
2012,5,2012/1/30,5166,127,1393,147,1246,0.0246,0.2696,5,
2012,6,2012/2/6,5609,158,1657,181,1476,0.0282,0.2954,5,
2012,7,2012/2/13,6461,270,2324,306,2018,0.0418,0.3597,5,
2012,8,2012/2/20,7050,426,2763,470,2293,0.0604,0.3919,5,
2012,9,2012/2/27,5534,502,2469,549,1920,0.0907,0.4462,5,
2012,10,2012/3/5,6597,631,2347,698,1649,0.0956,0.3558,5,
2012,11,2012/3/12,6315,647,1987,727,1260,0.1025,0.3146,5,
2012,12,2012/3/19,5691,641,1483,720,763,0.1126,0.2606,5,
2012,13,2012/3/26,5614,653,1272,723,549,0.1163,0.2266,5,
2012,14,2012/4/2,3259,390,640,430,210,0.1197,0.1964,5,
2012,15,2012/4/9,3746,351,538,388,150,0.0937,0.1436,5,
2012,16,2012/4/16,3378,281,443,315,128,0.0832,0.1311,5,
2012,17,2012/4/23,2744,216,307,262,45,0.0787,0.1119,4,
2012,18,2012/4/30,2026,128,178,156,22,0.0632,0.0879,4,
2012,19,2012/5/7,2768,176,245,221,24,0.0636,0.0885,4,
2012,20,2012/5/14,2190,129,191,173,18,0.0589,0.0872,4,
2012,21,2012/5/21,1138,140,194,169,25,0.123,0.1705,4,
2012,22,2012/5/28,2049,136,181,170,11,0.0664,0.0883,4,
2012,23,2012/6/4,2137,153,194,178,16,0.0716,0.0908,4,
2012,24,2012/6/11,2028,138,174,166,8,0.068,0.0858,4,
2012,25,2012/6/18,1969,174,215,205,10,0.0884,0.1092,4,
2012,26,2012/6/25,2579,288,359,337,22,0.1117,0.1392,4,
2012,27,2012/7/2,2663,412,469,460,9,0.1547,0.1761,4,
2012,28,2012/7/9,2656,466,530,521,9,0.1755,0.1995,4,
2012,29,2012/7/16,2688,539,588,578,10,0.2005,0.2188,4,
2012,30,2012/7/23,2672,622,689,671,18,0.2328,0.2579,4,
2012,31,2012/7/30,2650,552,603,593,10,0.2083,0.2275,4,
2012,32,2012/8/6,2701,500,542,532,10,0.1851,0.2007,4,
2012,33,2012/8/13,2418,363,396,387,9,0.1501,0.1638,4,
2012,34,2012/8/20,2153,317,352,338,14,0.1472,0.1635,4,
2012,35,2012/8/27,2391,297,329,319,10,0.1242,0.1376,4,
2012,36,2012/9/3,1919,211,243,240,3,0.11,0.1266,4,
2012,37,2012/9/10,2258,179,208,197,11,0.0793,0.0921,4,
2012,38,2012/9/17,2692,140,153,149,4,0.052,0.0568,4,
2012,39,2012/9/24,2160,86,105,95,10,0.0398,0.0486,4,
2012,40,2012/10/1,1631,36,41,38,3,0.0221,0.0251,4,
2012,41,2012/10/8,3185,37,45,40,5,0.0116,0.0141,4,
2012,42,2012/10/15,3369,44,63,49,14,0.0131,0.0187,4,
2012,43,2012/10/22,3539,47,67,54,13,0.0133,0.0189,4,
2012,44,2012/10/29,3542,67,92,74,18,0.0189,0.026,4,
2012,45,2012/11/5,3481,71,85,76,9,0.0204,0.0244,4,
2012,46,2012/11/12,4423,119,155,123,32,0.0269,0.035,4,
2012,47,2012/11/19,3707,148,197,166,31,0.0399,0.0531,4,
2012,48,2012/11/26,3904,214,238,224,14,0.0548,0.061,4,
2012,49,2012/12/3,4587,285,342,309,33,0.0621,0.0746,4,
2012,50,2012/12/10,3988,351,442,408,34,0.088,0.1108,4,
2012,51,2012/12/17,5125,461,568,519,49,0.09,0.1108,4,
2012,52,2012/12/24,4641,454,531,504,27,0.0978,0.1144,4,
2013,1,2012/12/31,,257,323,305,18,,,4,
2013,2,2013/1/7,5380,523,695,673,22,0.0972,0.1292,4,
2013,3,2013/1/14,4875,468,579,562,17,0.096,0.1188,4,
2013,4,2013/1/21,5941,380,1178,1154,24,0.064,0.1983,4,
2013,5,2013/1/28,4797,245,818,798,20,0.0511,0.1705,4,
2013,6,2013/2/4,2679,111,373,369,4,0.0414,0.1392,4,
2013,7,2013/2/11,2968,111,392,384,8,0.0374,0.1321,4,
2013,8,2013/2/18,3945,105,463,451,12,0.0266,0.1174,4,
2013,9,2013/2/25,5858,186,689,669,20,0.0318,0.1176,4,
2013,10,2013/3/4,5766,149,704,683,21,0.0258,0.1221,4,
2013,11,2013/3/11,5218,115,575,557,18,0.022,0.1102,4,
2013,12,2013/3/18,5784,84,575,556,19,0.0145,0.0994,4,
2013,13,2013/3/25,5368,67,433,425,8,0.0125,0.0807,4,
2013,14,2013/4/1,5563,58,458,444,14,0.0104,0.0823,4,
2013,15,2013/4/8,6866,57,554,527,27,0.0083,0.0807,4,
2013,16,2013/4/15,6653,48,483,455,28,0.0072,0.0726,4,
2013,17,2013/4/22,6354,61,450,420,30,0.0096,0.0708,4,
2013,18,2013/4/29,5330,36,353,337,16,0.0068,0.0662,4,
2013,19,2013/5/6,5848,18,293,284,9,0.0031,0.0501,4,
2013,20,2013/5/13,5260,19,198,184,14,0.0036,0.0376,4,
2013,21,2013/5/20,5751,20,224,209,15,0.0035,0.0389,4,
2013,22,2013/5/27,5170,13,148,130,18,0.0025,0.0286,4,
2013,23,2013/6/3,4761,16,145,127,18,0.0034,0.0305,4,
2013,24,2013/6/10,4963,16,127,116,11,0.0032,0.0256,4,
2013,25,2013/6/17,5537,18,123,105,18,0.0033,0.0222,4,
2013,26,2013/6/24,4835,25,149,127,22,0.0052,0.0308,4,
2013,27,2013/7/1,5253,42,150,127,23,0.008,0.0286,3,
2013,28,2013/7/8,4875,33,109,97,12,0.0068,0.0224,3,
2013,29,2013/7/15,4986,34,116,98,18,0.0068,0.0233,3,
2013,30,2013/7/22,5270,70,154,130,24,0.0133,0.0292,3,
2013,31,2013/7/29,4548,76,148,134,14,0.0167,0.0325,3,
2013,32,2013/8/5,5321,69,143,123,20,0.013,0.0269,3,
2013,33,2013/8/12,5544,113,201,167,34,0.0204,0.0363,3,
2013,34,2013/8/19,5711,80,148,124,24,0.014,0.0259,3,
2013,35,2013/8/26,5219,130,197,171,26,0.0249,0.0377,3,
2013,36,2013/9/2,4831,136,226,185,41,0.0282,0.0468,3,
2013,37,2013/9/9,5701,217,323,257,66,0.0381,0.0567,3,
2013,38,2013/9/16,5111,198,310,236,74,0.0387,0.0607,3,
2013,39,2013/9/23,5936,201,301,230,71,0.0339,0.0507,3,
2013,40,2013/9/30,4931,147,222,171,51,0.0298,0.045,3,
2013,41,2013/10/7,7858,182,290,225,65,0.0232,0.0369,3,
2013,42,2013/10/14,7874,172,304,219,85,0.0218,0.0386,3,
2013,43,2013/10/21,7321,151,307,210,97,0.0206,0.0419,3,
2013,44,2013/10/28,8313,187,407,289,118,0.0225,0.049,3,
2013,45,2013/11/4,7365,199,419,295,124,0.027,0.0569,3,
2013,46,2013/11/11,8711,230,628,394,234,0.0264,0.0721,3,
2013,47,2013/11/18,8107,297,697,437,260,0.0366,0.086,4,
2013,48,2013/11/25,9906,498,1187,766,421,0.0503,0.1198,4,
2013,49,2013/12/2,10069,691,1564,1034,530,0.0686,0.1553,4,
2013,50,2013/12/9,9987,822,1950,1325,625,0.0823,0.1953,5,
2013,51,2013/12/16,9571,976,2281,1608,673,0.102,0.2383,5,
2013,52,2013/12/23,11193,1212,3399,2415,984,0.1083,0.3037,5,
2014,1,2013/12/30,10751,1129,3760,2753,1007,0.105,0.3497,5,
2014,2,2014/1/6,10199,899,3780,2758,1022,0.0881,0.3706,5,
2014,3,2014/1/13,10756,818,4091,2982,1109,0.0761,0.3803,5,
2014,4,2014/1/20,9621,644,3488,2541,947,0.0669,0.3625,5,
2014,5,2014/1/27,6575,347,2139,1491,648,0.0528,0.3253,5,
2014,6,2014/2/3,8275,343,2339,1540,799,0.0415,0.2827,5,
2014,7,2014/2/10,9884,261,2252,1375,877,0.0264,0.2278,5,
2014,8,2014/2/17,9713,218,2071,1164,907,0.0224,0.2132,5,
2014,9,2014/2/24,10304,245,2178,1101,1077,0.0238,0.2114,5,
2014,10,2014/3/3,9645,171,1815,832,983,0.0177,0.1882,5,
2014,11,2014/3/10,8715,190,1541,619,922,0.0218,0.1768,5,
2014,12,2014/3/17,9853,151,1526,520,1006,0.0153,0.1549,5,
2014,13,2014/3/24,8956,124,1119,411,708,0.0138,0.1249,4,
2014,14,2014/3/31,6403,83,682,234,448,0.013,0.1065,4,
2014,15,2014/4/7,5909,66,475,169,306,0.0112,0.0804,4,
2014,16,2014/4/14,6491,83,410,168,242,0.0128,0.0632,4,
2014,17,2014/4/21,5941,100,341,158,183,0.0168,0.0574,4,
2014,18,2014/4/28,6026,102,294,136,158,0.0169,0.0488,4,
2014,19,2014/5/5,6514,140,312,170,142,0.0215,0.0479,4,
2014,20,2014/5/12,6269,186,323,203,120,0.0297,0.0515,4,
2014,21,2014/5/19,5549,152,254,159,95,0.0274,0.0458,4,
2014,22,2014/5/26,5273,208,289,221,68,0.0394,0.0548,4,
2014,23,2014/6/2,6523,357,422,367,55,0.0547,0.0647,4,
2014,24,2014/6/9,6549,531,592,548,44,0.0811,0.0904,4,
2014,25,2014/6/16,6104,478,537,483,54,0.0783,0.088,4,
2014,26,2014/6/23,5313,592,662,607,55,0.1114,0.1246,4,
2014,27,2014/6/30,5373,671,720,679,41,0.1249,0.134,4,
2014,28,2014/7/7,6937,987,1041,997,44,0.1423,0.1501,4,
2014,29,2014/7/14,6598,1119,1158,1122,36,0.1696,0.1755,4,
2014,30,2014/7/21,6369,1179,1229,1187,42,0.1851,0.193,4,
2014,31,2014/7/28,5912,1125,1169,1136,33,0.1903,0.1977,4,
2014,32,2014/8/4,5450,921,969,926,43,0.169,0.1778,4,
2014,33,2014/8/11,5502,933,989,941,48,0.1696,0.1798,4,
2014,34,2014/8/18,5953,845,902,853,49,0.1419,0.1515,4,
